Timestamp,SourceIP,DestinationIP,DnsQuery,DnsAnswer,DnsAnswerTTL,DnsQueryNames,DnsQueryClass,DnsQueryType,NumberOfAnswers,DnsResponseCode,DnsOpCode,SensorId,sus,evil
2021-05-16T21:43:14Z,10.100.1.95,10.100.0.2,https://inposdomaae.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.0.2,10.100.1.95,https://inposdomaaq.top/,['52.95.21.209'],['46'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.0.2,10.100.1.95,https://inposdomaar.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:17Z,10.100.1.186,10.100.0.2,https://inposdomaat.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T21:43:17Z,10.100.1.186,10.100.0.2,https://inposdomaaw.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T21:43:17Z,10.100.0.2,10.100.1.186,https://inposdomas.top/,['52.95.21.209'],['36'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-186,0,0
2021-05-16T21:43:17Z,10.100.0.2,10.100.1.186,https://jtmyexpre.help/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-186,0,0
2021-05-16T21:43:17Z,10.100.1.105,10.100.0.2,https://jtmyexpre.info/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T21:43:17Z,10.100.1.105,10.100.0.2,https://kimshealthorg.info/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T21:43:17Z,10.100.0.2,10.100.1.105,https://kimshealthorg.xyz/,['52.95.19.240'],['20'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-105,0,0
2021-05-16T21:43:17Z,10.100.0.2,10.100.1.105,https://luxeaven.xyz/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T21:43:20Z,10.100.1.26,10.100.0.2,https://mincvxa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T21:43:20Z,10.100.0.2,10.100.1.26,https://mincvxb.top/,['52.95.22.56'],['19'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-26,0,0
2021-05-16T21:43:20Z,10.100.1.26,10.100.0.2,https://mincvxc.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T21:43:20Z,10.100.0.2,10.100.1.26,https://mincvxd.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-26,0,0
2021-05-16T21:43:21Z,10.100.1.4,10.100.0.2,https://mincvxe.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T21:43:21Z,10.100.1.4,10.100.0.2,https://modishco.xyz/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T21:43:21Z,10.100.0.2,10.100.1.4,https://mxespsote.vip/,['52.95.19.240'],['23'],ssm.us-east-2.amazonaws.com,['IN'],['A'],1,0,0,ip-10-100-1-4,0,0
2021-05-16T21:43:21Z,10.100.0.2,10.100.1.4,https://mxesptost.vip/,,,ssm.us-east-2.amazonaws.com,['IN'],['AAAA'],0,0,0,ip-10-100-1-4,0,0
2021-05-16T17:13:14Z,10.100.1.95,10.100.0.2,https://bantuanewallet.vercel.app/ask,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcz.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcz.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcz.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcz.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:38:54Z,10.100.1.95,10.100.0.2,https://help-vcz.top/,,,us-east-2.ec2.archive.ubuntu.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.1.95,10.100.0.2,https://inposdomaa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.1.95,10.100.0.2,https://inposdomaa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.1.95,10.100.0.2,https://inposdomaa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T21:43:14Z,10.100.1.95,10.100.0.2,https://inposdomaa.top/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-95,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
2021-05-16T20:03:17Z,10.100.1.105,10.100.0.2,https://web-16fe.app/,,,ssm.us-east-2.amazonaws.com,['IN'],['A'],0,0,0,ip-10-100-1-105,0,0
